Approved symbol	Alias symbol	Previous symbol
MIR516B2	hsa-mir-516b-2	MIRN516B2
MIR517A	hsa-mir-517a	MIRN517A
MIR517B	hsa-mir-517b	MIRN517B
MIR517C	hsa-mir-517c	MIRN517C
MIR518A1	hsa-mir-518a-1	MIRN518A-1
MIR518A1	hsa-mir-518a-1	MIRN518A1
MIR518A2	hsa-mir-518a-2	MIRN518A-2
MIR518A2	hsa-mir-518a-2	MIRN518A2
MIR518B	hsa-mir-518b	MIRN518B
MIR518C	hsa-mir-518c	MIRN518C
MIR518D	hsa-mir-518d	MIRN518D
MIR518E	hsa-mir-518e	MIRN518E
MIR518F	hsa-mir-518f	MIRN518F
MIR519A1	hsa-mir-519a-1	MIRN519A-1
MIR519A1	hsa-mir-519a-1	MIRN519A1
MIR519A2	hsa-mir-519a-2	MIRN519A-2
MIR519A2	hsa-mir-519a-2	MIRN519A2
MIR519B	hsa-mir-519b	MIRN519B
MIR519C	hsa-mir-519c	MIRN519C
MIR519D	hsa-mir-519d	MIRN519D
MIR519E	hsa-mir-519e	MIRN519E
MIR520A	hsa-mir-520a	MIRN520A
MIR520B	hsa-mir-520b	MIRN520B
MIR520C	hsa-mir-520c	MIRN520C
MIR520D	hsa-mir-520d	MIRN520D
MIR520E	hsa-mir-520e	MIRN520E
MIR520F	hsa-mir-520f	MIRN520F
MIR520G	hsa-mir-520g	MIRN520G
MIR520H	hsa-mir-520h	MIRN520H
MIR521-1	hsa-mir-521-1	MIRN521-1
MIR521-2	hsa-mir-521-2	MIRN521-2
MIR522	hsa-mir-522	MIRN522
MIR523	hsa-mir-523	MIRN523
MIR524	hsa-mir-524	MIRN524
MIR525	hsa-mir-525	MIRN525
MIR526A1	hsa-mir-526a-1	MIRN526A-1
MIR526A1	hsa-mir-526a-1	MIRN526A1
MIR526A2	hsa-mir-526a-2	MIRN526A-2
MIR526A2	hsa-mir-526a-2	MIRN526A2
MIR526B	hsa-mir-526b	MIRN526B
MIR527	hsa-mir-527	MIRN527
MIR532	hsa-mir-532	MIRN532
MIR539	hsa-mir-539	MIRN539
MIR541	hsa-mir-541	MIRN541
MIR542	hsa-mir-542	MIRN542
MIR543	hsa-mir-543	MIRN543
MIR544A	hsa-mir-544	MIRN544
MIR544A	hsa-mir-544	MIR544
MIR545	hsa-mir-545	MIRN545
MIR548A1	hsa-mir-548a-1	MIRN548A1
MIR548A2	hsa-mir-548a-2	MIRN548A2
MIR548A3	hsa-mir-548a-3	MIRN548A3
MIR548B	hsa-mir-548b	MIRN548B
MIR548C	hsa-mir-548c	MIRN548C
MIR548D1	hsa-mir-548d-1	MIRN548D1
MIR548D2	hsa-mir-548d-2	MIRN548D2
MIR548E	hsa-mir-548e	MIRN548E
MIR548F1	hsa-mir-548f-1	MIRN548F1
MIR548F2	hsa-mir-548f-2	MIRN548F2
MIR548F3	hsa-mir-548f-3	MIRN548F3
MIR548F4	hsa-mir-548f-4	MIRN548F4
MIR548F5	hsa-mir-548f-5	MIRN548F5
MIR548G	hsa-mir-548g	MIRN548G
MIR548H1	hsa-mir-548h-1	MIRN548H1
MIR548H2	hsa-mir-548h-2	MIRN548H2
MIR548H3	hsa-mir-548h-3	MIRN548H3
MIR548H4	hsa-mir-548h-4	MIRN548H4
MIR548I1	hsa-mir-548i-1	MIRN548I1
MIR548I2	hsa-mir-548i-2	MIRN548I2
MIR548I3	hsa-mir-548i-3	MIRN548I3
MIR548I4	hsa-mir-548i-4	MIRN548I4
MIR548J	hsa-mir-548j	MIRN548J
MIR548K	hsa-mir-548k	MIRN548K
MIR548L	hsa-mir-548l	MIRN548L
MIR548M	hsa-mir-548m	MIRN548M
MIR548N	hsa-mir-548n	MIRN548N
MIR548O	hsa-mir-548o	MIRN548O
MIR548P	hsa-mir-548p	MIRN548P
MIR549A	hsa-mir-549	MIRN549
MIR549A	hsa-mir-549	MIR549
MIR550A1	hsa-mir-550-1	MIRN550-1
MIR550A1	hsa-mir-550-1	MIR550-1
MIR550A2	hsa-mir-550-2	MIRN550-2
MIR550A2	hsa-mir-550a-2	MIRN550-2
MIR550A2	hsa-mir-550-2	MIR550-2
MIR550A2	hsa-mir-550a-2	MIR550-2
MIR551A	hsa-mir-551a	MIRN551A
MIR551B	hsa-mir-551b	MIRN551B
MIR552	hsa-mir-552	MIRN552
MIR553	hsa-mir-553	MIRN553
MIR554	hsa-mir-554	MIRN554
MIR555	hsa-mir-555	MIRN555
MIR556	hsa-mir-556	MIRN556
MIR557	hsa-mir-557	MIRN557
MIR558	hsa-mir-558	MIRN558
MIR559	hsa-mir-559	MIRN559
MIR561	hsa-mir-561	MIRN561
MIR562	hsa-mir-562	MIRN562
MIR563	hsa-mir-563	MIRN563
MIR564	hsa-mir-564	MIRN564
MIR566	hsa-mir-566	MIRN566
MIR567	hsa-mir-567	MIRN567
MIR568	hsa-mir-568	MIRN568
MIR569	hsa-mir-569	MIRN569
MIR570	hsa-mir-570	MIRN570
MIR571	hsa-mir-571	MIRN571
MIR572	hsa-mir-572	MIRN572
MIR573	hsa-mir-573	MIRN573
MIR574	hsa-mir-574	MIRN574
MIR575	hsa-mir-575	MIRN575
MIR576	hsa-mir-576	MIRN576
MIR577	hsa-mir-577	MIRN577
MIR578	hsa-mir-578	MIRN578
MIR579	hsa-mir-579	MIRN579
MIR580	hsa-mir-580	MIRN580
MIR581	hsa-mir-581	MIRN581
MIR582	hsa-mir-582	MIRN582
MIR583	hsa-mir-583	MIRN583
MIR584	hsa-mir-584	MIRN584
MIR585	hsa-mir-585	MIRN585
MIR586	hsa-mir-586	MIRN586
MIR587	hsa-mir-587	MIRN587
MIR588	hsa-mir-588	MIRN588
MIR589	hsa-mir-589	MIRN589
MIR590	hsa-mir-590	MIRN590
MIR591	hsa-mir-591	MIRN591
MIR592	hsa-mir-592	MIRN592
MIR593	hsa-mir-593	MIRN593
MIR595	hsa-mir-595	MIRN595
MIR596	hsa-mir-596	MIRN596
MIR597	hsa-mir-597	MIRN597
MIR598	hsa-mir-598	MIRN598
MIR599	hsa-mir-599	MIRN599
MIR600	hsa-mir-600	MIRN600
MIR600HG	GL012	C9orf45
MIR600HG	FLJ22161	C9orf45
MIR600HG	GL012	NCRNA00287
MIR600HG	FLJ22161	NCRNA00287
MIR601	hsa-mir-601	MIRN601
MIR602	hsa-mir-602	MIRN602
MIR603	hsa-mir-603	MIRN603
MIR604	hsa-mir-604	MIRN604
MIR605	hsa-mir-605	MIRN605
MIR606	hsa-mir-606	MIRN606
MIR607	hsa-mir-607	MIRN607
MIR608	hsa-mir-608	MIRN608
MIR609	hsa-mir-609	MIRN609
MIR610	hsa-mir-610	MIRN610
MIR611	hsa-mir-611	MIRN611
MIR612	hsa-mir-612	MIRN612
MIR613	hsa-mir-613	MIRN613
MIR614	hsa-mir-614	MIRN614
MIR615	hsa-mir-615	MIRN615
MIR616	hsa-mir-616	MIRN616
MIR617	hsa-mir-617	MIRN617
MIR618	hsa-mir-618	MIRN618
MIR619	hsa-mir-619	MIRN619
MIR620	hsa-mir-620	MIRN620
MIR621	hsa-mir-621	MIRN621
MIR622	hsa-mir-622	MIRN622
MIR623	hsa-mir-623	MIRN623
MIR624	hsa-mir-624	MIRN624
MIR625	hsa-mir-625	MIRN625
MIR626	hsa-mir-626	MIRN626
MIR627	hsa-mir-627	MIRN627
MIR628	hsa-mir-628	MIRN628
MIR629	hsa-mir-629	MIRN629
MIR630	hsa-mir-630	MIRN630
MIR631	hsa-mir-631	MIRN631
MIR632	hsa-mir-632	MIRN632
MIR633	hsa-mir-633	MIRN633
MIR634	hsa-mir-634	MIRN634
MIR635	hsa-mir-635	MIRN635
MIR636	hsa-mir-636	MIRN636
MIR637	hsa-mir-637	MIRN637
MIR638	hsa-mir-638	MIRN638
MIR639	hsa-mir-639	MIRN639
MIR640	hsa-mir-640	MIRN640
MIR641	hsa-mir-641	MIRN641
MIR642A	hsa-mir-642	MIRN642
MIR642A	hsa-mir-642	MIR642
MIR643	hsa-mir-643	MIRN643
MIR644A	hsa-mir-644	MIRN644
MIR644A	hsa-mir-644	MIR644
MIR645	hsa-mir-645	MIRN645
MIR646	hsa-mir-646	MIRN646
MIR647	hsa-mir-647	MIRN647
MIR648	hsa-mir-648	MIRN648
MIR649	hsa-mir-649	MIRN649
MIR650	hsa-mir-650	MIRN650
MIR651	hsa-mir-651	MIRN651
MIR652	hsa-mir-652	MIRN652
MIR653	hsa-mir-653	MIRN653
MIR654	hsa-mir-654	MIRN654
MIR655	hsa-mir-655	MIRN655
MIR656	hsa-mir-656	MIRN656
MIR657	hsa-mir-657	MIRN657
MIR658	hsa-mir-658	MIRN658
MIR659	hsa-mir-659	MIRN659
MIR660	hsa-mir-660	MIRN660
MIR661	hsa-mir-661	MIRN661
MIR662	hsa-mir-662	MIRN662
MIR663A	hsa-mir-663	MIRN663
MIR663A	hsa-mir-663	MIR663
MIR663B	hsa-mir-663b	MIRN663B
MIR664A	hsa-mir-664	MIRN664
MIR664A	hsa-mir-664	MIR664
MIR664B	hsa-mir-664b	MIR644B
MIR665	hsa-mir-665	MIRN665
MIR668	hsa-mir-668	MIRN668
MIR671	hsa-mir-671	MIRN671
MIR675	hsa-mir-675	MIRN675
MIR708	hsa-mir-708	MIRN708
MIR744	hsa-mir-744	MIRN744
MIR758	hsa-mir-758	MIRN758
MIR760	hsa-mir-760	MIRN760
MIR765	hsa-mir-765	MIRN765
MIR766	hsa-mir-766	MIRN766
MIR767	hsa-mir-767	MIRN767
MIR769	hsa-mir-769	MIRN769
MIR770	hsa-mir-770	MIRN770
MIR802	hsa-mir-802	MIRN802
MIR873	hsa-mir-873	MIRN873
MIR874	hsa-mir-874	MIRN874
MIR875	hsa-mir-875	MIRN875
MIR876	hsa-mir-876	MIRN876
MIR877	hsa-mir-877	MIRN877
MIR885	hsa-mir-885	MIRN885
MIR887	hsa-mir-887	MIRN887
MIR888	hsa-mir-888	MIRN888
MIR889	hsa-mir-889	MIRN889
MIR890	hsa-mir-890	MIRN890
MIR891A	hsa-mir-891a	MIRN891A
MIR891B	hsa-mir-891b	MIRN891B
MIR892A	hsa-mir-892a	MIRN892A
MIR892B	hsa-mir-892b	MIRN892B
MIR920	hsa-mir-920	MIRN920
MIR921	hsa-mir-921	MIRN921
MIR922	hsa-mir-922	MIRN922
MIR924	hsa-mir-924	MIRN924
MIR924HG		LINC00669
MIR933	hsa-mir-933	MIRN933
MIR934	hsa-mir-934	MIRN934
MIR935	hsa-mir-935	MIRN935
MIR936	hsa-mir-936	MIRN936
MIR937	hsa-mir-937	MIRN937
MIR938	hsa-mir-938	MIRN938
MIR939	hsa-mir-939	MIRN939
MIR940	hsa-mir-940	MIRN940
MIR941-1	hsa-mir-941-1	MIRN941-1
MIR941-2	hsa-mir-941-2	MIRN941-2
MIR941-3	hsa-mir-941-3	MIRN941-3
MIR941-4	hsa-mir-941-4	MIRN941-4
MIR942	hsa-mir-942	MIRN942
MIR943	hsa-mir-943	MIRN943
MIR944	hsa-mir-944	MIRN944
MIR1178	hsa-mir-1178	MIRN1178
MIR1179	hsa-mir-1179	MIRN1179
MIR1180	hsa-mir-1180	MIRN1180
MIR1181	hsa-mir-1181	MIRN1181
MIR1182	hsa-mir-1182	MIRN1182
MIR1183	hsa-mir-1183	MIRN1183
MIR1184-1	hsa-mir-1184	MIRN1184
MIR1184-1	hsa-mir-1184	MIR1184
MIR1185-1	hsa-mir-1185-1	MIRN1185-1
MIR1185-2	hsa-mir-1185-2	MIRN1185-2
MIR1197	hsa-mir-1197	MIRN1197
MIR1200	hsa-mir-1200	MIRN1200
MIR1202	hsa-mir-1202	MIRN1202
MIR1203	hsa-mir-1203	MIRN1203
MIR1205	hsa-mir-1205	MIRN1205
MIR1206	hsa-mir-1206	MIRN1206
MIR1207	hsa-mir-1207	MIRN1207
MIR1208	hsa-mir-1208	MIRN1208
MIR1224	hsa-mir-1224	MIRN1224
MIR1225	hsa-mir-1225	MIRN1225
MIR1226	hsa-mir-1226	MIRN1226
MIR1227	hsa-mir-1227	MIRN1227
MIR1228	hsa-mir-1228	MIRN1228
MIR1229	hsa-mir-1229	MIRN1229
MIR1231	hsa-mir-1231	MIRN1231
MIR1233-1	hsa-mir-1233	MIRN1233
MIR1233-1	hsa-mir-1233	MIR1233
MIR1234	hsa-mir-1234	MIRN1234
MIR1236	hsa-mir-1236	MIRN1236
MIR1237	hsa-mir-1237	MIRN1237
MIR1238	hsa-mir-1238	MIRN1238
MIR1243	hsa-mir-1243	MIRN1243
MIR1244-1	hsa-mir-1244	MIRN1244
MIR1244-1	hsa-mir-1244	MIR1244
MIR1245A	hsa-mir-1245	MIRN1245
MIR1245A	hsa-mir-1245	MIR1245
MIR1246	hsa-mir-1246	MIRN1246
MIR1247	hsa-mir-1247	MIRN1247
MIR1248	hsa-mir-1248	MIRN1248
MIR1249	hsa-mir-1249	MIRN1249
MIR1250	hsa-mir-1250	MIRN1250
MIR1251	hsa-mir-1251	MIRN1251
MIR1252	hsa-mir-1252	MIRN1252
MIR1253	hsa-mir-1253	MIRN1253
MIR1254-1	hsa-mir-1254	MIRN1254
MIR1254-1	hsa-mir-1254	MIR1254
MIR1255A	hsa-mir-1255a	MIRN1255A
MIR1255B1	hsa-mir-1255b-1	MIRN1255B1
MIR1255B2	hsa-mir-1255b-2	MIRN1255B2
MIR1256	hsa-mir-1256	MIRN1256
MIR1257	hsa-mir-1257	MIRN1257
MIR1258	hsa-mir-1258	MIRN1258
MIR1260A	hsa-mir-1260	MIRN1260
MIR1260A	hsa-mir-1260	MIR1260
MIR1261	hsa-mir-1261	MIRN1261
MIR1262	hsa-mir-1262	MIRN1262
MIR1263	hsa-mir-1263	MIRN1263
MIR1264	hsa-mir-1264	MIRN1264
MIR1265	hsa-mir-1265	MIRN1265
MIR1266	hsa-mir-1266	MIRN1266
MIR1267	hsa-mir-1267	MIRN1267
MIR1268A	hsa-mir-1268	MIRN1268
MIR1268A	hsa-mir-1268	MIR1268
MIR1269A	hsa-mir-1269	MIRN1269
MIR1269A	hsa-mir-1269	MIR1269
MIR1270	hsa-mir-1270	MIRN1270
MIR1270	hsa-mir-1270-2	MIRN1270
MIR1270	hsa-mir-1270	MIR1270-2
MIR1270	hsa-mir-1270-2	MIR1270-2
MIR1270	hsa-mir-1270	MIR1270-1
MIR1270	hsa-mir-1270-2	MIR1270-1
MIR1271	hsa-mir-1271	MIRN1271
MIR1272	hsa-mir-1272	MIRN1272
MIR1273A	hsa-mir-1273	MIRN1273
MIR1273A	hsa-mir-1273	MIR1273
MIR1275	hsa-mir-1275	MIRN1275
MIR1276	hsa-mir-1276	MIRN1276
MIR1277	hsa-mir-1277	MIRN1277
MIR1278	hsa-mir-1278	MIRN1278
MIR1279	hsa-mir-1279	MIRN1279
MIR1281	hsa-mir-1281	MIRN1281
MIR1282	hsa-mir-1282	MIRN1282
MIR1283-1	hsa-mir-1283-1	MIRN1283-1
MIR1283-2	hsa-mir-1283-2	MIRN1283-2
MIR1284	hsa-mir-1284	MIRN1284
MIR1285-1	hsa-mir-1285-1	MIRN1285-1
MIR1285-2	hsa-mir-1285-2	MIRN1285-2
MIR1286	hsa-mir-1286	MIRN1286
MIR1287	hsa-mir-1287	MIRN1287
MIR1288	hsa-mir-1288	MIRN1288
MIR1289-1	hsa-mir-1289-1	MIRN1289-1
MIR1289-2	hsa-mir-1289-2	MIRN1289-2
MIR1290	hsa-mir-1290	MIRN1290
MIR1291	hsa-mir-1291	MIRN1291
MIR1292	hsa-mir-1292	MIRN1292
MIR1293	hsa-mir-1293	MIRN1293
MIR1294	hsa-mir-1294	MIRN1294
MIR1295A	hsa-mir-1295	MIRN1295
MIR1295A	hsa-mir-1295	MIR1295
MIR1296	hsa-mir-1296	MIRN1296
MIR1297	hsa-mir-1297	MIRN1297
MIR1298	hsa-mir-1298	MIRN1298
MIR1299	hsa-mir-1299	MIRN1299
MIR1301	hsa-mir-1301	MIRN1301
MIR1302-1	hsa-mir-1302-1	MIRN1302-1
MIR1302-2	hsa-mir-1302-2	MIRN1302-2
MIR1302-3	hsa-mir-1302-3	MIRN1302-3
MIR1302-4	hsa-mir-1302-4	MIRN1302-4
MIR1302-5	hsa-mir-1302-5	MIRN1302-5
MIR1302-6	hsa-mir-1302-6	MIRN1302-6
MIR1302-7	hsa-mir-1302-7	MIRN1302-7
MIR1302-8	hsa-mir-1302-8	MIRN1302-8
MIR1303	hsa-mir-1303	MIRN1303
MIR1304	hsa-mir-1304	MIRN1304
MIR1305	hsa-mir-1305	MIRN1305
MIR1306	hsa-mir-1306	MIRN1306
MIR1307	hsa-mir-1307	MIRN1307
MIR1321	hsa-mir-1321	MIRN1321
MIR1322	hsa-mir-1322	MIRN1322
MIR1323	hsa-mir-1323	MIRN1323
MIR1324	hsa-mir-1324	MIRN1324
MIR1468	hsa-mir-1468	MIRN1468
MIR1469	hsa-mir-1469	MIRN1469
MIR1470	hsa-mir-1470	MIRN1470
MIR1471	hsa-mir-1471	MIRN1471
MIR1537	hsa-mir-1537	MIRN1537
MIR1538	hsa-mir-1538	MIRN1538
MIR1539	hsa-mir-1539	MIRN1539
MIR1825	hsa-mir-1825	MIRN1825
MIR1827	hsa-mir-1827	MIRN1827
MIR1908	hsa-mir-1908	MIRN1908
MIR1909	hsa-mir-1909	MIRN1909
MIR1910	hsa-mir-1910	MIRN1910
MIR1911	hsa-mir-1911	MIRN1911
MIR1912	hsa-mir-1912	MIRN1912
MIR1913	hsa-mir-1913	MIRN1913
MIR1914	hsa-mir-1914	MIRN1914
MIR1915	hsa-mir-1915	MIRN1915
MIR1972-1	hsa-mir-1972	MIR1972
MIR3130-1	hsa-mir-3130-1	MIR3130-3
MIR3130-1	hsa-mir-3130-3	MIR3130-3
MIR3130-2	hsa-mir-3130-2	MIR3130-4
MIR3130-2	hsa-mir-3130-4	MIR3130-4
MIR3135A	hsa-mir-3135	MIR3135
MIR3150A	hsa-mir-3150	MIR3150
MIR3150A	hsa-mir-3150a	MIR3150
MIR3155A	hsa-mir-3155	MIR3155
MIR3198-1	hsa-mir-3198-1	MIR3198
MIR3648-1	hsa-mir-3648	MIR3648
MIR3670-1	hsa-mir-3670	MIR3670
MIR3680-1	hsa-mir-3680	MIR3680
MIR3687-1	hsa-mir-3687	MIR3687
MIR3688-1	hsa-mir-3688	MIR3688
MIR3688-1	hsa-mir-3688-1	MIR3688
MIR3690	hsa-mir-3690	MIR3690-2
MIR3690	hsa-mir-3690-2	MIR3690-2
MIR3690	hsa-mir-3690	MIR3690-1
MIR3690	hsa-mir-3690-2	MIR3690-1
MIR4433A	hsa-mir-4433	MIR4433
MIR4435-2HG	LINC00978	MIR4435-1HG
MIR4435-2HG	AGD2	MIR4435-1HG
MIR4435-2HG	AK001796	MIR4435-1HG
MIR4436B1	hsa-mir-4436b	MIR4436B
MIR4444-1	hsa-mir-4444	MIR4444
MIR4482	hsa-mir-4482	MIR4482-1
MIR4520-1	hsa-mir-4520a	MIR4520A
MIR4520-2	hsa-mir-4520b	MIR4520B
MIR4524A	hsa-mir-4524	MIR4524
MIR4536-1	hsa-mir-4536	MIR4536
MIR4666A	hsa-mir-4666	MIR4666
MIR6077	hsa-mir-6077-1	MIR6077-2
MIR6077	hsa-mir-6077-2	MIR6077-2
MIR6077	hsa-mir-6077-1	MIR6077-1
MIR6077	hsa-mir-6077-2	MIR6077-1
MIR6089	hsa-mir-6089-1	MIR6089-1
MIR6089	hsa-mir-6089-1	MIR6089-2
MIR7112	hsa-mir-7112-2	MIR7112-2
MIR7112	hsa-mir-7112-1	MIR7112-2
MIR7112	hsa-mir-7112-2	MIR7112-1
MIR7112	hsa-mir-7112-1	MIR7112-1
MIR8069-1	hsa-mir-8069	MIR8069
MIRLET7A1	hsa-let-7a-1	MIRNLET7A1
MIRLET7A2	hsa-let-7a-2	MIRNLET7A2
MIRLET7A3	hsa-let-7a-3	MIRNLET7A3
MIRLET7B	hsa-let-7b	MIRNLET7B
MIRLET7C	hsa-let-7c	MIRNLET7C
MIRLET7D	hsa-let-7d	MIRNLET7D
MIRLET7E	hsa-let-7e	MIRNLET7E
MIRLET7F1	hsa-let-7f-1	MIRNLET7F1
MIRLET7F2	hsa-let-7f-2	MIRNLET7F2
MIRLET7G	hsa-let-7g	MIRNLET7G
MIRLET7I	hsa-let-7i	MIRNLET7I
MIS18A	B28	C21orf46
MIS18A	FASP1	C21orf46
MIS18A	hMis18alpha	C21orf46
MIS18A	B28	C21orf45
MIS18A	FASP1	C21orf45
MIS18A	hMis18alpha	C21orf45
MIS18BP1	M18BP1	C14orf106
MIS18BP1	FLJ11186	C14orf106
MIS18BP1	KIAA1903	C14orf106
MIS18BP1	KNL2	C14orf106
MISP	DKFZp686H18209	C19orf21
MISP	Caprice	C19orf21
MITF	MI	WS2A
MITF	bHLHe32	WS2A
MITF	MI	WS2
MITF	bHLHe32	WS2
MKKS		BBS6
MKLN1-AS		MKLN1-AS2
MKNK2	MNK2	GPRK7
MKRN2OS		MKRN2-AS1
MKRN2OS		C3orf83
MKRN3	RNF63	ZNF127
MKRN3	ZFP127	ZNF127
MKRN3	MGC88288	ZNF127
MKRN3	RNF63	D15S9
MKRN3	ZFP127	D15S9
MKRN3	MGC88288	D15S9
MKRN3-AS1	FNZ127	ZNF127AS
MKRN3-AS1	NCRNA00009	ZNF127AS
MKRN3-AS1	ZNF127-AS	ZNF127AS
MKRN3-AS1	FNZ127	MKRN3AS
MKRN3-AS1	NCRNA00009	MKRN3AS
MKRN3-AS1	ZNF127-AS	MKRN3AS
MKRN3-AS1	FNZ127	MKRN3-AS
MKRN3-AS1	NCRNA00009	MKRN3-AS
MKRN3-AS1	ZNF127-AS	MKRN3-AS
MKRN4P	ZNF-Xp	ZNF127L1
MKRN4P	RNF64	ZNF127L1
MKRN4P	ZNF-Xp	MKRN4
MKRN4P	RNF64	MKRN4
MKRN4P	ZNF-Xp	MKRNP5
MKRN4P	RNF64	MKRNP5
MKRN5P	ZNF-Xq	ZNF127L2
MKRN5P	ZNF-Xq	MKRNP1
MKRN6P		MKRNP2
MKRN7P		ZNF127L5
MKRN7P		MKRNP3
MKRN8P	LOC391033	ZNF127L4
MKRN8P	LOC391033	MKRNP4
MKRN9P	MKRN9	ZNF127L3
MKRN9P	RNF65	ZNF127L3
MKRN9P	MKRN9	MKRN5
MKRN9P	RNF65	MKRN5
MKRN9P	MKRN9	MKRNP6
MKRN9P	RNF65	MKRNP6
MKS1	FLJ20345	MKS
MKS1	POC12	MKS
MKS1	BBS13	MKS
MKX	MGC39616	C10orf48
MKX	MGC39616	IRXL1
MLEC		KIAA0152
MLH1	HNPCC	COCA2
MLH1	FCC2	COCA2
MLH1	HNPCC2	COCA2
MLIP	MGC18257	C6orf142
MLLT4-AS1	HGC6.4	C6orf124
MLLT4-AS1	dJ431P23.3	C6orf124
MLLT10P1	bA348I14.3	MLLT10L
MLNR		GPR38
MLX	MAD7	TCFL4
MLX	MXD7	TCFL4
MLX	bHLHd13	TCFL4
MLXIPL	WS-bHLH	WBSCR14
MLXIPL	MIO	WBSCR14
MLXIPL	CHREBP	WBSCR14
MLXIPL	MONDOB	WBSCR14
MLXIPL	bHLHd14	WBSCR14
MMADHC	CL25022	C2orf25
MMADHC	cblD	C2orf25
MMEL1	SEP	MMEL2
MMEL1	NL1	MMEL2
MMEL1	NL2	MMEL2
MMEL1	NEPII	MMEL2
MMGT1	EMC5	TMEM32
MMP1		CLG
MMP2	TBE-1	CLG4
MMP2	TBE-1	CLG4A
MMP3		STMY1
MMP3		STMY
MMP7	PUMP-1	MPSL1
MMP8		CLG1
MMP9		CLG4B
MMP10		STMY2
MMP11		STMY3
MMP16	MT3-MMP	C8orf57
MMP16	DKFZp761D112	C8orf57
MMP19	RASI-1	MMP18
MMP23A	MIFR	MMP21
MMP23B	MIFR	MMP22
MMP23B	MIFR-1	MMP22
MMP25	MT6-MMP	MMPL1
MMP25	MT6-MMP	MMP20
MMRN1	ECM	MMRN
MMRN1	EMILIN4	MMRN
MMRN1	GPIa*	MMRN
MMRN2	EndoGlyx-1	EMILIN3
MMRN2	FLJ13465	EMILIN3
MMS19	MET18	MMS19L
MMS19	hMMS19	MMS19L
MMS22L	dJ39B17.2	C6orf167
MN1	MGCR1-PEN	MGCR
MN1	MGCR1	MGCR
MNX1	HB9	HLXB9
MNX1	HOXHB9	HLXB9
MNX1	SCRA1	HLXB9
MOB1A	FLJ10788	C2orf6
MOB1A	MOB1	C2orf6
MOB1A	FLJ11595	C2orf6
MOB1A	Mob4B	C2orf6
MOB1A	Mats1	C2orf6
MOB1A	FLJ10788	MOBK1B
MOB1A	MOB1	MOBK1B
MOB1A	FLJ11595	MOBK1B
MOB1A	Mob4B	MOBK1B
MOB1A	Mats1	MOBK1B
MOB1A	FLJ10788	MOBKL1B
MOB1A	MOB1	MOBKL1B
MOB1A	FLJ11595	MOBKL1B
MOB1A	Mob4B	MOBKL1B
MOB1A	Mats1	MOBKL1B
MOB1AP1		MOBKL1BP1
MOB1AP2		MOBKL1BP2
MOB1B	MOB4A	MOBKL1A
MOB3A	MOB1C	MOBKL2A
MOB3A	MOB-LAK	MOBKL2A
MOB3A	moblak	MOBKL2A
MOB3B	MOB1D	MOBKL2B
MOB3B	FLJ13204	MOBKL2B
MOB3B	MOB1D	C9orf35
MOB3B	FLJ13204	C9orf35
MOB3C	MOB1E	MOBKL2C
MOB4	MOB3	PREI3
MOB4	DKFZP564M112	PREI3
MOB4	CGI-95	PREI3
MOB4	2C4D	PREI3
MOB4	PHOCN	PREI3
MOB4	MOB3	MOBKL3
MOB4	DKFZP564M112	MOBKL3
MOB4	CGI-95	MOBKL3
MOB4	2C4D	MOBKL3
MOB4	PHOCN	MOBKL3
MOCS1P1		MOCS1P2
MOCS3P1		MOCS3P
MOGAT1	DGAT2L	DGAT2L1
MOGAT1	MGAT1	DGAT2L1
MOK	RAGE1	RAGE
MOK	STK30	RAGE
MORC1	ZCW6	MORC
MORC1	CT33	MORC
MORC2	ZCW3	ZCWCC1
MORC2	KIAA0852	ZCWCC1
MORC2	AC004542.C22.1	ZCWCC1
MORC2-AS1	FLJ35801	C22orf27
MORC2-AS1	FLJ35801	NCRNA00325
MORC3	ZCW5	ZCWCC3
MORC3	NXP2	ZCWCC3
MORC3	KIAA0136	ZCWCC3
MORC4	ZCW4	ZCWCC2
MORC4	FLJ11565	ZCWCC2
MORF4		SEN
MORF4		SEN1
MORF4L1P1	MRG1	MORF4LP1
MORF4L1P2		MORF4LP2
MORF4L1P3	MRG11	MORF4LP3
MORF4L1P5		MORF4LP5
MORF4L2P1	MRG4	MORF4LP4
MORN4	bA548K23.4	C10orf83
MORN4	FLJ25925	C10orf83
MORN4	rtp	C10orf83
MORN5	FLJ46909	C9orf113
MORN5	FLJ46909	C9orf18
MOXD2P		MOXD2
MPC1	dJ68L15.3	BRP44L
MPC1	CGI-129	BRP44L
MPC2	DKFZP564B167	BRP44
MPLKIP	ORF20	C7orf11
MPLKIP	TTDN1	C7orf11
MPP1	PEMP	DXS552E
MPP2	DKFZp761D0712	DLG2
MPP3		DLG3
MPP4		DLG6
MPPE1P1		MPPE1P
MPPED1	239AB	C22orf1
MPPED1	FAM1A	C22orf1
MPPED2	239FB	C11orf8
MPPED2	D11S302E	C11orf8
MPPED2	Hs.46638	C11orf8
MPPED2	FAM1B	C11orf8
MPPED2	dJ873F21.1	C11orf8
MPPED2	dJ1024C24.1	C11orf8
MPZ	HMSNIB	CMT1
MPZ	CMT2I	CMT1
MPZ	CMT2J	CMT1
MPZ	HMSNIB	CMT1B
MPZ	CMT2I	CMT1B
MPZ	CMT2J	CMT1B
MPZL2	EVA	EVA1
MR1		HLALS
MRAP	B27	C21orf61
MRAP	FALP	C21orf61
